,Rule,Transaction,Antecedent,Consequent,Support,Confidence,Lift
2127,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe",Super many_bank,0.12879968823070928,0.8766578249336872,3.69680193718955
2128,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_cafe",Super many_atm,0.12879968823070928,0.9865671641791046,3.9462686567164185
2129,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_bar -> Super many_gym}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_bar', 'Super many_gym']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_bar",Super many_gym,0.11730319563522992,0.9052631578947368,3.9040424590888985
2130,"{Super many_atm,Super many_bank,Super many_bar,Super many_gym -> Super many_beauty_salon}","['Super many_atm,Super many_bank,Super many_bar,Super many_gym', 'Super many_beauty_salon']","Super many_atm,Super many_bank,Super many_bar,Super many_gym",Super many_beauty_salon,0.11730319563522992,0.8958333333333333,3.6400765373449455
2131,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym -> Super many_bar}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym', 'Super many_bar']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym",Super many_bar,0.11730319563522992,0.9347826086956521,3.789339927192801
2132,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym -> Super many_bank}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym', 'Super many_bank']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym",Super many_bank,0.11730319563522992,0.8814055636896047,3.716822804318037
2133,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym -> Super many_atm}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym', 'Super many_atm']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_gym",Super many_atm,0.11730319563522992,0.9852700490998363,3.941080196399345
2134,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_bar -> Super many_school}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_bar', 'Super many_school']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_bar",Super many_school,0.12003117692907249,0.9263157894736842,3.7431910484873603
2135,"{Super many_atm,Super many_bank,Super many_school,Super many_bar -> Super many_beauty_salon}","['Super many_atm,Super many_bank,Super many_school,Super many_bar', 'Super many_beauty_salon']","Super many_atm,Super many_bank,Super many_school,Super many_bar",Super many_beauty_salon,0.12003117692907249,0.8901734104046243,3.6170783390312997
2136,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school -> Super many_bar}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school', 'Super many_bar']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school",Super many_bar,0.12003117692907249,0.9447852760736197,3.829887864778686
2137,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school -> Super many_bank}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school', 'Super many_bank']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school",Super many_bank,0.12003117692907249,0.8700564971751412,3.6689646207911464
2138,"{Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school -> Super many_atm}","['Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school', 'Super many_atm']","Super many_bank,Super many_beauty_salon,Super many_bar,Super many_school",Super many_atm,0.12003117692907249,0.9983792544570503,3.9935170178282013
2139,"{Super many_atm,Super many_bank,Super many_bus_station,Super many_bar -> Super many_cafe}","['Super many_atm,Super many_bank,Super many_bus_station,Super many_bar', 'Super many_cafe']","Super many_atm,Super many_bank,Super many_bus_station,Super many_bar",Super many_cafe,0.1102883865939205,0.9625850340136054,3.8503401360544216
2140,"{Super many_atm,Super many_bank,Super many_bar,Super many_cafe -> Super many_bus_station}","['Super many_atm,Super many_bank,Super many_bar,Super many_cafe', 'Super many_bus_station']","Super many_atm,Super many_bank,Super many_bar,Super many_cafe",Super many_bus_station,0.1102883865939205,0.6919315403422982,2.925035144181775
2141,"{Super many_atm,Super many_bank,Super many_bus_station,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_bank,Super many_bus_station,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_bank,Super many_bus_station,Super many_cafe",Super many_bar,0.1102883865939205,0.9401993355481728,3.811297780436985
2142,"{Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe",Super many_bank,0.1102883865939205,0.8299120234604106,3.4996783109275493
2143,"{Super many_bank,Super many_bus_station,Super many_bar,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_bus_station,Super many_bar,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_bus_station,Super many_bar,Super many_cafe",Super many_atm,0.1102883865939205,0.9860627177700348,3.9442508710801394
2144,"{Super many_atm,Super many_bank,Super many_bar,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_bank,Super many_bar,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_bank,Super many_bar,Super many_cafe",Super many_gym,0.13016367887763056,0.8166259168704156,3.5217850465369525
2145,"{Super many_atm,Super many_bank,Super many_bar,Super many_gym -> Super many_cafe}","['Super many_atm,Super many_bank,Super many_bar,Super many_gym', 'Super many_cafe']","Super many_atm,Super many_bank,Super many_bar,Super many_gym",Super many_cafe,0.13016367887763056,0.9940476190476191,3.9761904761904763
2146,"{Super many_atm,Super many_bank,Super many_gym,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_bank,Super many_gym,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_bank,Super many_gym,Super many_cafe",Super many_bar,0.13016367887763056,0.9488636363636364,3.8464203647852937
2147,"{Super many_atm,Super many_bar,Super many_gym,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_bar,Super many_gym,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_bar,Super many_gym,Super many_cafe",Super many_bank,0.13016367887763056,0.8709256844850066,3.6726299201126165
2148,"{Super many_bank,Super many_bar,Super many_gym,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_bar,Super many_gym,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_bar,Super many_gym,Super many_cafe",Super many_atm,0.13016367887763056,0.9823529411764708,3.929411764705883
2149,"{Super many_atm,Super many_bank,Super many_bar,Super many_cafe -> Super many_school}","['Super many_atm,Super many_bank,Super many_bar,Super many_cafe', 'Super many_school']","Super many_atm,Super many_bank,Super many_bar,Super many_cafe",Super many_school,0.13347622759158223,0.8374083129584351,3.38392083630133
2150,"{Super many_atm,Super many_bank,Super many_school,Super many_bar -> Super many_cafe}","['Super many_atm,Super many_bank,Super many_school,Super many_bar', 'Super many_cafe']","Super many_atm,Super many_bank,Super many_school,Super many_bar",Super many_cafe,0.13347622759158223,0.9898843930635838,3.959537572254335
2151,"{Super many_atm,Super many_bank,Super many_school,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_bank,Super many_school,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_bank,Super many_school,Super many_cafe",Super many_bar,0.13347622759158223,0.9553695955369597,3.8727936526822093
2152,"{Super many_atm,Super many_bar,Super many_school,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_bar,Super many_school,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_bar,Super many_school,Super many_cafe",Super many_bank,0.13347622759158223,0.8605527638190955,3.628888072242891
2153,"{Super many_bank,Super many_school,Super many_bar,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_school,Super many_bar,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_school,Super many_bar,Super many_cafe",Super many_atm,0.13347622759158223,0.9941944847605225,3.97677793904209
2154,"{Super many_atm,Super many_bank,Super many_bar,Super many_gym -> Super many_school}","['Super many_atm,Super many_bank,Super many_bar,Super many_gym', 'Super many_school']","Super many_atm,Super many_bank,Super many_bar,Super many_gym",Super many_school,0.12236944660950896,0.9345238095238095,3.7763592050993626
2155,"{Super many_atm,Super many_bank,Super many_school,Super many_bar -> Super many_gym}","['Super many_atm,Super many_bank,Super many_school,Super many_bar', 'Super many_gym']","Super many_atm,Super many_bank,Super many_school,Super many_bar",Super many_gym,0.12236944660950896,0.9075144508670521,3.9137513965123625
2156,"{Super many_atm,Super many_bank,Super many_school,Super many_gym -> Super many_bar}","['Super many_atm,Super many_bank,Super many_school,Super many_gym', 'Super many_bar']","Super many_atm,Super many_bank,Super many_school,Super many_gym",Super many_bar,0.12236944660950896,0.9262536873156342,3.754766132151528
2157,"{Super many_atm,Super many_bar,Super many_school,Super many_gym -> Super many_bank}","['Super many_atm,Super many_bar,Super many_school,Super many_gym', 'Super many_bank']","Super many_atm,Super many_bar,Super many_school,Super many_gym",Super many_bank,0.12236944660950896,0.867403314917127,3.657776345238041
2158,"{Super many_bank,Super many_school,Super many_bar,Super many_gym -> Super many_atm}","['Super many_bank,Super many_school,Super many_bar,Super many_gym', 'Super many_atm']","Super many_bank,Super many_school,Super many_bar,Super many_gym",Super many_atm,0.12236944660950896,0.9984101748807631,3.9936406995230525
2159,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_cafe",Super many_gym,0.12217459080280592,0.9008620689655172,3.885062300782382
2160,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym -> Super many_cafe}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym', 'Super many_cafe']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym",Super many_cafe,0.12217459080280592,0.9736024844720496,3.8944099378881982
2161,"{Super many_atm,Super many_bank,Super many_gym,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_bank,Super many_gym,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_bank,Super many_gym,Super many_cafe",Super many_beauty_salon,0.12217459080280592,0.8906249999999999,3.6189133016627073
2162,"{Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe",Super many_bank,0.12217459080280592,0.8944365192582024,3.7717733909885744
2163,"{Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_beauty_salon,Super many_gym,Super many_cafe",Super many_atm,0.12217459080280592,0.9843014128728415,3.937205651491366
2164,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_cafe -> Super many_school}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_cafe', 'Super many_school']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_cafe",Super many_school,0.12431800467653936,0.9166666666666667,3.704199475065617
2165,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school -> Super many_cafe}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school', 'Super many_cafe']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school",Super many_cafe,0.12431800467653936,0.9785276073619632,3.914110429447853
2166,"{Super many_atm,Super many_bank,Super many_school,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_bank,Super many_school,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_bank,Super many_school,Super many_cafe",Super many_beauty_salon,0.12431800467653936,0.889818688981869,3.6156369848416086
2167,"{Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_bank,0.12431800467653936,0.8824343015214385,3.7211609165226154
2168,"{Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_atm,0.12431800467653936,0.9937694704049844,3.9750778816199377
2169,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym -> Super many_school}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym', 'Super many_school']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_gym",Super many_school,0.11964146531566641,0.953416149068323,3.8527021078886876
2170,"{Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school -> Super many_gym}","['Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school', 'Super many_gym']","Super many_atm,Super many_bank,Super many_beauty_salon,Super many_school",Super many_gym,0.11964146531566641,0.9417177914110431,4.061256895396196
2171,"{Super many_atm,Super many_bank,Super many_school,Super many_gym -> Super many_beauty_salon}","['Super many_atm,Super many_bank,Super many_school,Super many_gym', 'Super many_beauty_salon']","Super many_atm,Super many_bank,Super many_school,Super many_gym",Super many_beauty_salon,0.11964146531566641,0.9056047197640118,3.679781014908083
2172,"{Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school -> Super many_bank}","['Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school', 'Super many_bank']","Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school",Super many_bank,0.11964146531566641,0.8872832369942197,3.7416085228055347
2173,"{Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym -> Super many_atm}","['Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym', 'Super many_atm']","Super many_bank,Super many_beauty_salon,Super many_school,Super many_gym",Super many_atm,0.11964146531566641,0.9983739837398374,3.9934959349593497
2174,"{Super many_atm,Super many_bank,Super many_gym,Super many_cafe -> Super many_school}","['Super many_atm,Super many_bank,Super many_gym,Super many_cafe', 'Super many_school']","Super many_atm,Super many_bank,Super many_gym,Super many_cafe",Super many_school,0.12724084177708495,0.927556818181818,3.7482059770937717
2175,"{Super many_atm,Super many_bank,Super many_school,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_bank,Super many_school,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_bank,Super many_school,Super many_cafe",Super many_gym,0.12724084177708495,0.9107391910739191,3.9276584273876916
2176,"{Super many_atm,Super many_bank,Super many_school,Super many_gym -> Super many_cafe}","['Super many_atm,Super many_bank,Super many_school,Super many_gym', 'Super many_cafe']","Super many_atm,Super many_bank,Super many_school,Super many_gym",Super many_cafe,0.12724084177708495,0.963126843657817,3.852507374631268
2177,"{Super many_atm,Super many_gym,Super many_school,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_gym,Super many_school,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_gym,Super many_school,Super many_cafe",Super many_bank,0.12724084177708495,0.8753351206434316,3.6912241899277656
2178,"{Super many_bank,Super many_school,Super many_gym,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_school,Super many_gym,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_school,Super many_gym,Super many_cafe",Super many_atm,0.12724084177708495,0.9984709480122322,3.993883792048929
2179,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_bus_station -> Super many_cafe}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_bus_station', 'Super many_cafe']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_bus_station",Super many_cafe,0.10697583787996882,0.9803571428571429,3.9214285714285717
2180,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe -> Super many_bus_station}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe', 'Super many_bus_station']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe",Super many_bus_station,0.10697583787996882,0.7281167108753317,3.0780024383955538
2181,"{Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe",Super many_beauty_salon,0.10697583787996882,0.8049853372434018,3.2709301272629756
2182,"{Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_cafe",Super many_bar,0.10697583787996882,0.9597902097902098,3.8907135518509928
2183,"{Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_cafe -> Super many_atm}","['Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_cafe', 'Super many_atm']","Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_cafe",Super many_atm,0.10697583787996882,0.9768683274021353,3.907473309608541
2184,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_bus_station -> Super many_school}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_bus_station', 'Super many_school']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_bus_station",Super many_school,0.10074045206547155,0.9232142857142858,3.730658042744657
2185,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school -> Super many_bus_station}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school', 'Super many_bus_station']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school",Super many_bus_station,0.10074045206547155,0.730225988700565,3.0869190889714164
2186,"{Super many_atm,Super many_bar,Super many_school,Super many_bus_station -> Super many_beauty_salon}","['Super many_atm,Super many_bar,Super many_school,Super many_bus_station', 'Super many_beauty_salon']","Super many_atm,Super many_bar,Super many_school,Super many_bus_station",Super many_beauty_salon,0.10074045206547155,0.876271186440678,3.5605888589180994
2187,"{Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_school -> Super many_bar}","['Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_school', 'Super many_bar']","Super many_atm,Super many_beauty_salon,Super many_bus_station,Super many_school",Super many_bar,0.10074045206547155,0.9298561151079137,3.769369338652301
2188,"{Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_school -> Super many_atm}","['Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_school', 'Super many_atm']","Super many_bar,Super many_beauty_salon,Super many_bus_station,Super many_school",Super many_atm,0.10074045206547155,0.9885277246653921,3.9541108986615683
2189,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe",Super many_gym,0.13074824629773968,0.8899204244031832,3.8378753092749043
2190,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym -> Super many_cafe}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym', 'Super many_cafe']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym",Super many_cafe,0.13074824629773968,0.9824304538799415,3.929721815519766
2191,"{Super many_atm,Super many_bar,Super many_gym,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_bar,Super many_gym,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_bar,Super many_gym,Super many_cafe",Super many_beauty_salon,0.13074824629773968,0.8748370273794004,3.5547613812439294
2192,"{Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_gym,Super many_beauty_salon,Super many_cafe",Super many_bar,0.13074824629773968,0.9572039942938659,3.88022977781684
2193,"{Super many_bar,Super many_beauty_salon,Super many_gym,Super many_cafe -> Super many_atm}","['Super many_bar,Super many_beauty_salon,Super many_gym,Super many_cafe', 'Super many_atm']","Super many_bar,Super many_beauty_salon,Super many_gym,Super many_cafe",Super many_atm,0.13074824629773968,0.9668587896253602,3.867435158501441
2194,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe -> Super many_school}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe', 'Super many_school']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_cafe",Super many_school,0.13542478565861263,0.9217506631299736,3.7247436245535623
2195,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school -> Super many_cafe}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school', 'Super many_cafe']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school",Super many_cafe,0.13542478565861263,0.981638418079096,3.926553672316384
2196,"{Super many_atm,Super many_bar,Super many_school,Super many_cafe -> Super many_beauty_salon}","['Super many_atm,Super many_bar,Super many_school,Super many_cafe', 'Super many_beauty_salon']","Super many_atm,Super many_bar,Super many_school,Super many_cafe",Super many_beauty_salon,0.13542478565861263,0.8731155778894473,3.5477665445199076
2197,"{Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_bar,0.13542478565861263,0.9612724757952974,3.8967222320548704
2198,"{Super many_bar,Super many_beauty_salon,Super many_school,Super many_cafe -> Super many_atm}","['Super many_bar,Super many_beauty_salon,Super many_school,Super many_cafe', 'Super many_atm']","Super many_bar,Super many_beauty_salon,Super many_school,Super many_cafe",Super many_atm,0.13542478565861263,0.981638418079096,3.926553672316384
2199,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym -> Super many_school}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym', 'Super many_school']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_gym",Super many_school,0.12763055339049104,0.9590043923865301,3.875283891124152
2200,"{Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school -> Super many_gym}","['Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school', 'Super many_gym']","Super many_atm,Super many_bar,Super many_beauty_salon,Super many_school",Super many_gym,0.12763055339049104,0.925141242937853,3.989768788871481
2201,"{Super many_atm,Super many_bar,Super many_school,Super many_gym -> Super many_beauty_salon}","['Super many_atm,Super many_bar,Super many_school,Super many_gym', 'Super many_beauty_salon']","Super many_atm,Super many_bar,Super many_school,Super many_gym",Super many_beauty_salon,0.12763055339049104,0.904696132596685,3.676089115190964
2202,"{Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school -> Super many_bar}","['Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school', 'Super many_bar']","Super many_atm,Super many_gym,Super many_beauty_salon,Super many_school",Super many_bar,0.12763055339049104,0.9465317919075145,3.836967737811504
2203,"{Super many_bar,Super many_beauty_salon,Super many_school,Super many_gym -> Super many_atm}","['Super many_bar,Super many_beauty_salon,Super many_school,Super many_gym', 'Super many_atm']","Super many_bar,Super many_beauty_salon,Super many_school,Super many_gym",Super many_atm,0.12763055339049104,0.9879336349924586,3.9517345399698343
2204,"{Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe",Super many_gym,0.10502727981293843,0.7903225806451613,3.408349146110057
2205,"{Super many_atm,Super many_bar,Super many_bus_station,Super many_gym -> Super many_cafe}","['Super many_atm,Super many_bar,Super many_bus_station,Super many_gym', 'Super many_cafe']","Super many_atm,Super many_bar,Super many_bus_station,Super many_gym",Super many_cafe,0.10502727981293843,0.9835766423357665,3.934306569343066
2206,"{Super many_atm,Super many_bar,Super many_gym,Super many_cafe -> Super many_bus_station}","['Super many_atm,Super many_bar,Super many_gym,Super many_cafe', 'Super many_bus_station']","Super many_atm,Super many_bar,Super many_gym,Super many_cafe",Super many_bus_station,0.10502727981293843,0.7027379400260757,2.9707175520706923
2207,"{Super many_atm,Super many_gym,Super many_bus_station,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_gym,Super many_bus_station,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_gym,Super many_bus_station,Super many_cafe",Super many_bar,0.10502727981293843,0.9573712255772647,3.880907685357443
2208,"{Super many_bar,Super many_bus_station,Super many_gym,Super many_cafe -> Super many_atm}","['Super many_bar,Super many_bus_station,Super many_gym,Super many_cafe', 'Super many_atm']","Super many_bar,Super many_bus_station,Super many_gym,Super many_cafe",Super many_atm,0.10502727981293843,0.9472759226713532,3.7891036906854128
2209,"{Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe -> Super many_school}","['Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe', 'Super many_school']","Super many_atm,Super many_bar,Super many_bus_station,Super many_cafe",Super many_school,0.11204208885424785,0.8431085043988269,3.406954995728173
2210,"{Super many_atm,Super many_bar,Super many_school,Super many_bus_station -> Super many_cafe}","['Super many_atm,Super many_bar,Super many_school,Super many_bus_station', 'Super many_cafe']","Super many_atm,Super many_bar,Super many_school,Super many_bus_station",Super many_cafe,0.11204208885424785,0.9745762711864406,3.8983050847457625
2211,"{Super many_atm,Super many_bar,Super many_school,Super many_cafe -> Super many_bus_station}","['Super many_atm,Super many_bar,Super many_school,Super many_cafe', 'Super many_bus_station']","Super many_atm,Super many_bar,Super many_school,Super many_cafe",Super many_bus_station,0.11204208885424785,0.7223618090452261,3.053674467891351
2212,"{Super many_atm,Super many_school,Super many_bus_station,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_school,Super many_bus_station,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_school,Super many_bus_station,Super many_cafe",Super many_bar,0.11204208885424785,0.9567387687188019,3.8783438870970706
2213,"{Super many_bar,Super many_school,Super many_bus_station,Super many_cafe -> Super many_atm}","['Super many_bar,Super many_school,Super many_bus_station,Super many_cafe', 'Super many_atm']","Super many_bar,Super many_school,Super many_bus_station,Super many_cafe",Super many_atm,0.11204208885424785,0.9729272419627749,3.8917089678510997
2214,"{Super many_atm,Super many_bar,Super many_gym,Super many_cafe -> Super many_school}","['Super many_atm,Super many_bar,Super many_gym,Super many_cafe', 'Super many_school']","Super many_atm,Super many_bar,Super many_gym,Super many_cafe",Super many_school,0.13854247856586127,0.9269882659713169,3.7459084889486602
2215,"{Super many_atm,Super many_bar,Super many_school,Super many_cafe -> Super many_gym}","['Super many_atm,Super many_bar,Super many_school,Super many_cafe', 'Super many_gym']","Super many_atm,Super many_bar,Super many_school,Super many_cafe",Super many_gym,0.13854247856586127,0.8932160804020101,3.852088171952198
2216,"{Super many_atm,Super many_bar,Super many_school,Super many_gym -> Super many_cafe}","['Super many_atm,Super many_bar,Super many_school,Super many_gym', 'Super many_cafe']","Super many_atm,Super many_bar,Super many_school,Super many_gym",Super many_cafe,0.13854247856586127,0.9820441988950276,3.9281767955801103
2217,"{Super many_atm,Super many_gym,Super many_school,Super many_cafe -> Super many_bar}","['Super many_atm,Super many_gym,Super many_school,Super many_cafe', 'Super many_bar']","Super many_atm,Super many_gym,Super many_school,Super many_cafe",Super many_bar,0.13854247856586127,0.9530831099195711,3.863524897399083
2218,"{Super many_bar,Super many_school,Super many_gym,Super many_cafe -> Super many_atm}","['Super many_bar,Super many_school,Super many_gym,Super many_cafe', 'Super many_atm']","Super many_bar,Super many_school,Super many_gym,Super many_cafe",Super many_atm,0.13854247856586127,0.9454787234042553,3.7819148936170213
